web-scraper-order,web-scraper-start-url,container,container-href,page,page-href,nombre pièces,nombre salle bain,superficie (m2),adresse
"1752947568-105","https://sn.coinafrique.com/categorie/villas","Vente Villa 7 pièces - Point E","https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-point-e-2195617","118","https://sn.coinafrique.com/categorie/villas?page=118","6","6","750 m2","Gueule Tapée-Fass-Colobane, Dakar, Sénégal"
"1752947570-106","https://sn.coinafrique.com/categorie/villas","Location Villas 6 pièces - Dakar","https://sn.coinafrique.com/annonce/villas/location-villas-6-pieces-dakar-2195931","118","https://sn.coinafrique.com/categorie/villas?page=118","6","5","300","Dakar, Sénégal"
"1752947572-107","https://sn.coinafrique.com/categorie/villas","Location Villa duplex - Sacré Cœur 3","https://sn.coinafrique.com/annonce/villas/location-villa-duplex-sacre-cur-3-2196065","118","https://sn.coinafrique.com/categorie/villas?page=118","5","4","","Dakar, Sénégal"
"1752947575-108","https://sn.coinafrique.com/categorie/villas","Location Villa 6 pièces - Sicap Foire","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-sicap-foire-2196087","118","https://sn.coinafrique.com/categorie/villas?page=118","6","7","1 m2","Sicap Liberté, Dakar, Sénégal"
"1752947577-109","https://sn.coinafrique.com/categorie/villas","Location villa 5 pièces - Ouakam","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-ouakam-2196250","118","https://sn.coinafrique.com/categorie/villas?page=118","5","3","250 m2","Ouakam, Dakar, Sénégal"
"1752947580-110","https://sn.coinafrique.com/categorie/villas","Location Villa r+1 6 Pièces - Sacré-cœur VDN","https://sn.coinafrique.com/annonce/villas/location-villa-r1-6-pieces-sacre-cur-vdn-2196301","118","https://sn.coinafrique.com/categorie/villas?page=118","6","4","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752947582-111","https://sn.coinafrique.com/categorie/villas","Location villa 4 pièces - Ouakam-Mamelles","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-ouakam-mamelles-2196323","118","https://sn.coinafrique.com/categorie/villas?page=118","4","2","1 m2","Ouakam, Dakar, Sénégal"
"1752947585-112","https://sn.coinafrique.com/categorie/villas","Vente maison à Darou Rahmane - Rufisque","https://sn.coinafrique.com/annonce/villas/vente-maison-a-darou-rahmane-rufisque-2196430","118","https://sn.coinafrique.com/categorie/villas?page=118","150 m2","","","Rufisque, Sénégal"
"1752947587-113","https://sn.coinafrique.com/categorie/villas","Villa R+2 aux Almadies","https://sn.coinafrique.com/annonce/villas/villa-r2-aux-almadies-2196438","118","https://sn.coinafrique.com/categorie/villas?page=118","10","12","600 m2","Ngor, Dakar, Sénégal"
"1752947589-114","https://sn.coinafrique.com/categorie/villas","Location maison - Saly","https://sn.coinafrique.com/annonce/villas/location-maison-saly-2196513","118","https://sn.coinafrique.com/categorie/villas?page=118","","","","Dakar, Sénégal"
"1752947592-115","https://sn.coinafrique.com/categorie/villas","Vente Villa 226m² (en finition) - Ouest Foire cité Air Fran...","https://sn.coinafrique.com/annonce/villas/vente-villa-226m-en-finition-ouest-foire-cite-air-france-2196674","118","https://sn.coinafrique.com/categorie/villas?page=118","6","4","226 m2","Yoff, Dakar, Sénégal"
"1752947594-116","https://sn.coinafrique.com/categorie/villas","Vente Villa 9 pièces - Cité Damel Nord Foire","https://sn.coinafrique.com/annonce/villas/vente-villa-9-pieces-cite-damel-nord-foire-2196723","118","https://sn.coinafrique.com/categorie/villas?page=118","9","8","215 m2","Dakar, Sénégal"
"1752947597-117","https://sn.coinafrique.com/categorie/villas","Vente Villa 300m² Yoff","https://sn.coinafrique.com/annonce/villas/vente-villa-300m-yoff-2196727","118","https://sn.coinafrique.com/categorie/villas?page=118","7","6","300 m2","Dakar, Sénégal"
"1752947599-118","https://sn.coinafrique.com/categorie/villas","Vente Villa 6 pièces","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-2197731","118","https://sn.coinafrique.com/categorie/villas?page=118","","","","Sicap Liberté, Dakar, Sénégal"
"1752947602-119","https://sn.coinafrique.com/categorie/villas","Location Villa 5 pièces - Mermoz-Sacré-Cœur","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-mermoz-sacre-cur-2198005","118","https://sn.coinafrique.com/categorie/villas?page=118","5","5","250","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752947604-120","https://sn.coinafrique.com/categorie/villas","Location Villa 5 pièces Liberté 6 extension","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-liberte-6-extension-2198248","118","https://sn.coinafrique.com/categorie/villas?page=118","5","3","1 m2","Sicap Liberté, Dakar, Sénégal"
"1752947607-121","https://sn.coinafrique.com/categorie/villas","Villa R +1 à Ouest foire","https://sn.coinafrique.com/annonce/villas/villa-r-1-a-ouest-foire-2198368","118","https://sn.coinafrique.com/categorie/villas?page=118","6","3","1 m2","Yoff, Dakar, Sénégal"
"1752947609-122","https://sn.coinafrique.com/categorie/villas","Location Villa 6 pièces - Dakar","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-dakar-2198408","118","https://sn.coinafrique.com/categorie/villas?page=118","6","5","300","Dakar, Sénégal"
"1752947611-123","https://sn.coinafrique.com/categorie/villas","Vente Maison","https://sn.coinafrique.com/annonce/villas/vente-maison-2198682","118","https://sn.coinafrique.com/categorie/villas?page=118","150 m2","","","Dakar, Sénégal"
"1752947614-124","https://sn.coinafrique.com/categorie/villas","Vente Villa 4 Pièces - Golf-Sud","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-golf-sud-2199838","118","https://sn.coinafrique.com/categorie/villas?page=118","4","2","150","Guediawaye, Dakar, Sénégal"
"1752947616-125","https://sn.coinafrique.com/categorie/villas","Vente villas - Golf sud","https://sn.coinafrique.com/annonce/villas/vente-villas-golf-sud-2199979","118","https://sn.coinafrique.com/categorie/villas?page=118","","","","Dakar, Sénégal"
"1752947619-126","https://sn.coinafrique.com/categorie/villas","Vente Villa 7 Pièces Somone","https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-somone-2200400","118","https://sn.coinafrique.com/categorie/villas?page=118","5","600 m2","","Mbour, Sénégal"
"1752947621-127","https://sn.coinafrique.com/categorie/villas","Vente Villa Canda","https://sn.coinafrique.com/annonce/villas/vente-villa-canda-2200626","118","https://sn.coinafrique.com/categorie/villas?page=118","4","2","600 m2","Thies, Sénégal"
"1752947624-128","https://sn.coinafrique.com/categorie/villas","Location Villa 4 Pièces - Onomo","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-onomo-2201292","118","https://sn.coinafrique.com/categorie/villas?page=118","3","3","","Yoff, Dakar, Sénégal"
"1752947626-129","https://sn.coinafrique.com/categorie/villas","Vente Villa 5 Pièces 300 m² - Saly","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-300-m-saly-2201387","118","https://sn.coinafrique.com/categorie/villas?page=118","7","2","300 m2","Grand Yoff, Dakar, Sénégal"
"1752947629-130","https://sn.coinafrique.com/categorie/villas","Location villas 6 pièces - Dakar","https://sn.coinafrique.com/annonce/villas/location-villas-6-pieces-dakar-2202011","118","https://sn.coinafrique.com/categorie/villas?page=118","6","4","300","Dakar, Sénégal"
"1752947631-131","https://sn.coinafrique.com/categorie/villas","Vente villa 3 pièces - Thiès","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-thies-2202428","118","https://sn.coinafrique.com/categorie/villas?page=118","3","500","","Thies, Sénégal"
"1752947634-132","https://sn.coinafrique.com/categorie/villas","Location Villa 5 pièces Keur Gorgui","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-keur-gorgui-2203171","118","https://sn.coinafrique.com/categorie/villas?page=118","","","","Dakar, Sénégal"
"1752947636-133","https://sn.coinafrique.com/categorie/villas","Vente Villa - Dakar","https://sn.coinafrique.com/annonce/villas/vente-villa-dakar-2203229","118","https://sn.coinafrique.com/categorie/villas?page=118","","","","Dakar, Sénégal"
"1752947639-134","https://sn.coinafrique.com/categorie/villas","Vente Magnifique Villa - Yoff Onomo","https://sn.coinafrique.com/annonce/villas/vente-magnifique-villa-yoff-onomo-2203267","118","https://sn.coinafrique.com/categorie/villas?page=118","7","7","210 m2","Yoff, Dakar, Sénégal"
"1752947641-135","https://sn.coinafrique.com/categorie/villas","Vente villa R+1","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-2203482","118","https://sn.coinafrique.com/categorie/villas?page=118","6","750 m2","","Grand Dakar, Dakar, Sénégal"
"1752947643-136","https://sn.coinafrique.com/categorie/villas","Vente Villa R+1 - Mamelles","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-mamelles-2203507","118","https://sn.coinafrique.com/categorie/villas?page=118","225 m2","","","Guédiawaye, Dakar, Sénégal"
"1752947646-137","https://sn.coinafrique.com/categorie/villas","Vente villa 6 pièces - Mbour","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-mbour-2204214","118","https://sn.coinafrique.com/categorie/villas?page=118","6","2","600","Mbour, Sénégal"
"1752947648-138","https://sn.coinafrique.com/categorie/villas","Vente Villas 4 pièces - Diamniadio","https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-diamniadio-2204994","118","https://sn.coinafrique.com/categorie/villas?page=118","4","2","150","Diamniadio, Sénégal"
"1752947651-139","https://sn.coinafrique.com/categorie/villas","Vente Villa - Amadi","https://sn.coinafrique.com/annonce/villas/vente-villa-amadi-2205242","118","https://sn.coinafrique.com/categorie/villas?page=118","250 m2","","","Guédiawaye, Dakar, Sénégal"
"1752947653-140","https://sn.coinafrique.com/categorie/villas","Vente Villa r+2 8 pièces - Sicap foire","https://sn.coinafrique.com/annonce/villas/vente-villa-r2-8-pieces-sicap-foire-2205270","118","https://sn.coinafrique.com/categorie/villas?page=118","170 m2","","","Dakar, Sénégal"
"1752947656-141","https://sn.coinafrique.com/categorie/villas","Vente villa inachevée à Ngaparou","https://sn.coinafrique.com/annonce/villas/vente-villa-inachevee-a-ngaparou-2205329","118","https://sn.coinafrique.com/categorie/villas?page=118","900 m2","","","Guediawaye, Dakar, Sénégal"
"1752947658-142","https://sn.coinafrique.com/categorie/villas","Vente villa - cité Ascienda Maristes","https://sn.coinafrique.com/annonce/villas/vente-villa-cite-ascienda-maristes-2205693","118","https://sn.coinafrique.com/categorie/villas?page=118","","","","Mermoz-Sacré-Cœur, Dakar, Sénégal"
"1752947661-143","https://sn.coinafrique.com/categorie/villas","Location Villa locative R+4 - Mamelles","https://sn.coinafrique.com/annonce/villas/location-villa-locative-r4-mamelles-2205701","118","https://sn.coinafrique.com/categorie/villas?page=118","","","","Mermoz-Sacré-Cœur, Dakar, Sénégal"
"1752947663-144","https://sn.coinafrique.com/categorie/villas","Vente Villa - Saly Carrefour","https://sn.coinafrique.com/annonce/villas/vente-villa-saly-carrefour-2206019","118","https://sn.coinafrique.com/categorie/villas?page=118","5","3","500 m2","Madinatou Salam, M'bour, Sénégal"
"1752947666-145","https://sn.coinafrique.com/categorie/villas","Villa R+1 à Apecsy","https://sn.coinafrique.com/annonce/villas/villa-r1-a-apecsy-2206205","118","https://sn.coinafrique.com/categorie/villas?page=118","","","","Mermoz-Sacré-Cœur, Dakar, Sénégal"
"1752947668-146","https://sn.coinafrique.com/categorie/villas","Location Villa 5 pièces - Sicap Foire","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-sicap-foire-2206226","118","https://sn.coinafrique.com/categorie/villas?page=118","5","4","","Sicap Liberté, Dakar, Sénégal"
"1752947671-147","https://sn.coinafrique.com/categorie/villas","Vente Villa 8 pièces - Dakar","https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-dakar-2206287","118","https://sn.coinafrique.com/categorie/villas?page=118","8","3","150","Dakar, Sénégal"
"1752947673-148","https://sn.coinafrique.com/categorie/villas","Location Villa 5 pièces Dieupeul","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-dieupeul-2206389","118","https://sn.coinafrique.com/categorie/villas?page=118","5","3","1 m2","Sicap Liberté, Dakar, Sénégal"
"1752947675-149","https://sn.coinafrique.com/categorie/villas","Vente Villa 6 pièces Cité Air France de Ouest Foire","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-cite-air-france-de-ouest-foire-2206424","118","https://sn.coinafrique.com/categorie/villas?page=118","7","4","226 m2","Yoff, Dakar, Sénégal"
"1752947678-150","https://sn.coinafrique.com/categorie/villas","Vente Villa R +1  - Yoff Tonghor","https://sn.coinafrique.com/annonce/villas/vente-villa-r-1-yoff-tonghor-2206505","118","https://sn.coinafrique.com/categorie/villas?page=118","1","1","1000","Yoff, Dakar, Sénégal"
"1752947680-151","https://sn.coinafrique.com/categorie/villas","Vente villa - Patte D'oie","https://sn.coinafrique.com/annonce/villas/vente-villa-patte-doie-2207123","118","https://sn.coinafrique.com/categorie/villas?page=118","4","3","150 m2","Dakar, Sénégal"
"1752947683-152","https://sn.coinafrique.com/categorie/villas","Vente Villa - Almadies","https://sn.coinafrique.com/annonce/villas/vente-villa-almadies-2207681","118","https://sn.coinafrique.com/categorie/villas?page=118","9","7","900 m2","Ngor, Dakar, Sénégal"
"1752947685-153","https://sn.coinafrique.com/categorie/villas","Location Villa 3 pièces - Mermoz-Sacré Cœur","https://sn.coinafrique.com/annonce/villas/location-villa-3pieces-mermoz-sacre-cur-2207800","118","https://sn.coinafrique.com/categorie/villas?page=118","3","2","125 m2","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752947688-154","https://sn.coinafrique.com/categorie/villas","Vente villas 5 pièces - Dakar","https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-dakar-2208130","118","https://sn.coinafrique.com/categorie/villas?page=118","5","200","","Dakar, Sénégal"
"1752947690-155","https://sn.coinafrique.com/categorie/villas","Location Duplex 5 pièces - Sicap Foire","https://sn.coinafrique.com/annonce/villas/location-duplex-5-pieces-sicap-foire-2208170","118","https://sn.coinafrique.com/categorie/villas?page=118","","","","Sicap Liberté, Dakar, Sénégal"
"1752947693-156","https://sn.coinafrique.com/categorie/villas","Vente Villa 9 Pièces - Point E","https://sn.coinafrique.com/annonce/villas/vente-villa-9-pieces-point-e-2208217","118","https://sn.coinafrique.com/categorie/villas?page=118","9","8","530","Point E, Dakar, Sénégal"
"1752947695-157","https://sn.coinafrique.com/categorie/villas","Vente Villa R+1 / 1752 m² - Yoff Tonghor","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-1752-m-yoff-tonghor-2208537","118","https://sn.coinafrique.com/categorie/villas?page=118","1752 m2","","","Dakar Plateau, Dakar, Sénégal"
"1752947697-158","https://sn.coinafrique.com/categorie/villas","Vente villas 4 pièces - Dakar","https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-dakar-2208563","118","https://sn.coinafrique.com/categorie/villas?page=118","4","2","150","Dakar, Sénégal"
"1752947700-159","https://sn.coinafrique.com/categorie/villas","Vente Villa","https://sn.coinafrique.com/annonce/villas/vente-villa-2208770","118","https://sn.coinafrique.com/categorie/villas?page=118","8","150 m2","","Dakar, Sénégal"
"1752947702-160","https://sn.coinafrique.com/categorie/villas","Vente maison  - Almadies","https://sn.coinafrique.com/annonce/villas/vente-maison-almadies-2208813","118","https://sn.coinafrique.com/categorie/villas?page=118","4","200 m2","","Dakar, Sénégal"
"1752947705-161","https://sn.coinafrique.com/categorie/villas","Vente maison - Parcelles Assainies","https://sn.coinafrique.com/annonce/villas/vente-maison-parcelles-assainies-2208830","118","https://sn.coinafrique.com/categorie/villas?page=118","","","","Dakar, Sénégal"
